Orbital Period,Planetary Radius,Transit Duration,Transit Depth, Star’s Effective Temperature, Star’s Radius, Star’s Surface Gravity, Disposition
3.3024845,1.73871,1.465,1241.0,3634.0,0.49,4.75,PC
9.6804752,11.5702,3.922,10071.0,5622.0,1.16,4.31,PC
3.5137609,3.3397496,1.7579691,333.5976712,6279.8,1.59007,4.26,PC
0.6183488,10.2266,0.587,5306.0,5272.0,1.2,4.23,PC
3.7942532,11.3603,3.769,6913.0,5753.6,1.6,4.04,PC
8.2241876,11.9576,3.501,8621.0,5669.2,1.31,4.21,PC
7.8407154,9.86579,2.891,5326.0,5703.0,1.31,4.21,PC
15.5106583,6.93651,4.356,5014.0,5472.0,1.06,4.37,PC
2.4465664,4.74384,1.753,2778.0,4185.5,0.88,4.37,PC
8.0179256,9.29428,1.018,8684.0,5356.0,0.94,4.46,FP
3.6810755,8.85628,2.49,8544.0,5465.0,0.95,4.46,PC
3.4106422,11.8996,4.174,4984.0,5222.0,1.89,3.83,PC
763.9701133,8.20454,3.659,28404.0,3671.0,0.53,4.71,PC
36.2995129,2.2115007,4.4333923,1322.2472746,4253.9,0.617519,4.57,PC
6.6968572,3.89953,3.398,589.0,6466.5,1.8,4.05,PC
12.4652143,2.51956,3.635,1127.0,5647.1,0.88,4.55,PC
11.0248821,2.46843,2.917,1943.0,3798.0,0.46,4.77,KP
18.8204255,3.5747237,2.4015591,983.8549658,5450.0,0.868947,4.5378,PC
2.668957,16.1018337,2.7508738,17029.8720026,5983.3,1.19683,4.3234,FP
3.5245689,17.3489851,3.150024,20956.9478296,6203.0,1.17724,4.37189,PC
15.1771428,2.80249,4.556,538.0,6200.0,1.36,4.25,FP
33.5920255,9.88421,6.385,3352.0,5468.0,0.91,4.5,KP
2.0990769,4.13797,2.343,501.0,8853.0,2.0,4.18,FP
13.5853161,3.82513,5.271,850.0,5854.0,1.43,4.15,PC
6.8787507,3.45801,2.599,359.0,6636.0,1.98,3.99,FP
14.9166631,1.92053,3.709,659.0,5434.0,0.81,4.6,PC
1.9769396,15.8982,3.021,11495.0,6440.5,1.65,4.12,PC
0.5666806,8.04611,0.722,1530.0,5517.0,1.65,3.99,FP
,3.8324012,3.9569972,1196.0597801,5657.0,1.09993,4.35534,CP
14.4217699,9.4489967,2.3406411,2348.45658,6026.94,1.91917,3.92106,PC
11.6515287,11.0647635,4.1130736,15415.73003,5335.0,0.891247,4.50186,PC
4.8003341,5.5672157,1.9999398,6286.5016158,4664.59,0.71163,4.60279,PC
6.5883481,9.5170822,5.3652099,5547.4045934,6186.7,1.24901,4.31682,PC
19.9253903,10.8355197,7.1580751,4510.2840364,6213.0,1.58437,4.11609,PC
10.5465818,18.8533824,3.4172956,26790.7015542,5726.0,1.0922101,4.37006,PC
1.66402,7.65443,3.397,7964.45,4841.3,0.78,4.71,FP
,6.5779189,8.8064896,1970.1779923,5964.0,1.26252,4.27302,PC
8.3106603,8.109016,1.6506686,9717.1934198,5675.0,0.802301,4.63371,PC
17.8961832,11.0501866,5.8302347,6620.0097774,5767.33,1.30053,4.22267,PC
,8.5614402,13.4131846,1002.2730453,6140.0,2.5072899,3.70561,PC
3.3706303,9.3830336,1.5183944,166589.9107386,3133.0,0.222121,5.02671,CP
7.0469712,3.77076,2.551,1020.0,5940.0,1.2,,FP
19.7357748,3.5822698,4.9695046,1136.7557914,5985.0,1.03501,4.44957,PC
8.330174,13.52336,3.776804,8477.6052879,5858.0,1.3273,4.3,PC
18.1070683,3.3584758,3.4544369,1920.6396242,4024.0,0.677805,4.5752,PC
2.8625937,1.1780056,2.6639389,150.7007612,5503.0,0.930478,4.48743,PC
3.64376,,3.38,3632.91,5463.2,,4.39,FP
13.9223368,1.7196615,3.0897341,551.9568212,4468.0,0.737084,4.54813,PC
3.2727859,1.4541092,1.703415,450.9235482,4550.0,0.68788,4.62037,PC
36.4358589,2.8743721,9.2522534,384.0441817,6597.0,1.40426,4.28305,PC
4.9676784,3.8407588,0.926966,540.7934769,6971.2,1.57506,4.22817,APC
16.8267434,2.9646311,2.4103679,1999.9128429,3944.0,0.628984,4.62692,PC
1083.5575987,13.8558129,8.3500813,2930.0714108,6002.0,2.52105,3.68023,PC
3.4770171,11.8571021,2.5101218,19986.4253524,5225.91,0.84127,4.53759,PC
3.3795099,10.862172,2.7055281,18575.2343451,5203.0,0.799465,4.57695,PC
3.7120776,5.11821,3.0734816,1532.3995669,5501.09,1.29268,4.19961,PC
4.4284676,7.976213,2.4495032,11582.5189831,3893.0,0.680198,4.58525,PC
6.9055908,3.3369764,1.7156097,803.795684,5846.0,,4.4,FP
2.5139302,12.9860395,2.9912384,12564.1964526,5585.0,1.10185,4.34946,PC
16.2520546,2.9719,8.647,220.0,6696.0,2.24,3.89,PC
7.63779,2.22751,2.251,318.0,5924.0,1.31,4.24,PC
0.5843146,5.71748,0.555,1043.0,6870.8,1.46,4.28,PC
9.3079811,18.225,3.235,6907.0,6076.4,1.1,4.41,PC
2.4915545,5.46811,1.2,667.0,8013.0,1.98,4.13,PC
3.9155539,16.5322,3.72,12003.0,6285.0,1.62,4.11,PC
9.7716812,9.12933,5.281,4411.0,6518.8,1.47,4.23,PC
14.2308461,9.75869,5.835,4278.0,5787.9,1.77,3.96,PC
0.7603078,14.9311,0.363,5657.0,4069.0,0.72,4.53,APC
1.03604,3.52761,1.855,250.0,9622.0,2.74,3.95,FA
3.6688102,9.85973,2.151,8447.0,5821.5,1.12,4.36,FP
25.714253,15.8297,6.373,33131.0,5677.8,0.86,4.58,FP
5.0989519,7.74162,2.118,4236.0,6305.0,1.24,4.34,PC
6.7274903,11.3939,2.944,15103.0,5221.4,0.94,4.44,PC
91.9283414,9.22033,4.343,7033.0,6118.4,1.13,4.39,PC
5.9785287,13.9371,2.481,59578.0,3674.0,0.59,4.66,PC
8.2864221,9.77567,5.859,3916.0,5643.0,1.76,3.95,PC
4.3427321,13.7163,1.23,7461.0,5737.3,1.12,4.35,PC
3.8978437,13.8047,3.523,14344.0,6280.0,1.24,4.34,PC
719.5740937,10.9394,2.942,19525.0,4854.0,0.78,4.55,PC
,17.7255,4.029,9640.0,4654.2,0.72,4.59,FA
7.2218817,13.5058,2.116,8080.0,6172.8,1.15,4.39,PC
2.2183625,11.9385,2.773,4409.0,6307.0,1.89,3.98,PC
8.9533044,11.7455,5.747,6349.0,5808.0,1.46,4.12,PC
9.765482,12.1312,5.01,2552.0,5887.0,2.35,3.73,PC
2.8398671,13.7553,3.091,8268.0,5954.0,1.48,4.13,PC
1.763034,9.55649,1.849,21098.0,3958.0,0.67,4.59,PC
10.298566,4.00839,2.022,4219.0,4201.6,0.67,4.61,PC
1.3809769,5.73354,1.229,927.0,7445.4,1.53,4.3,PC
4.8789974,15.3642,6.112,4762.0,6473.0,2.46,3.78,PC
1.9207699,13.6773,1.448,8247.0,6039.4,1.38,4.2,PC
48.0511988,12.8456117,4.3070574,14503.3604877,5354.96,1.0417,4.45894,FP
0.3052608,2.03448,0.309,1620.0,3338.0,0.37,4.85,PC
2.9371797,15.95,4.009,6422.0,6610.0,2.17,3.91,PC
11.2320736,7.84543,2.549,5174.0,6234.0,1.06,4.47,PC
5.6906792,15.1551,5.548,3155.0,6749.0,3.03,3.63,PC
12.3027503,2.60986,3.596,1304.0,5181.1,0.76,4.62,PC
14.8547783,11.426,5.931,8228.0,6397.0,1.39,4.26,PC
13.2272686,12.0458,1.676,11013.0,5648.0,1.13,4.33,PC
6.5202038,16.0234,4.73,9263.0,6628.0,1.68,4.13,PC
5.4911822,11.618,0.523,4727.0,6250.0,1.3,4.29,APC
3.2232502,11.4574,3.185,7301.0,7164.1,1.44,4.33,PC
21.3764237,2.6824173,4.7666334,786.0019744,5591.0,0.811463,4.38111,PC
2.0478359,12.2554,1.559,40591.0,3854.0,0.63,4.63,PC
3.7279887,18.1003,3.303,13982.0,6514.0,1.58,4.17,PC
5.1391542,10.2495,0.633,6171.0,5974.6,1.0,4.48,FP
0.8204734,8.70762,1.171,2903.0,5956.8,1.55,4.1,APC
4.0207557,3.74825,2.017,1556.0,5019.9,0.95,4.41,PC
5.1185703,11.7972,6.274,2687.0,6547.8,2.55,3.76,PC
12.3900547,9.88852,5.787,6904.0,6824.2,1.33,4.36,PC
160.6760208,3.2160534,9.5344918,959.8285715,5389.7,1.02412,4.29499,PC
5.9815745,13.6663996,2.5574444,41908.6246041,4403.0,0.667127,4.6285,PC
3.1381914,12.7099203,2.7306785,15708.9640285,5210.0,1.0165401,4.37321,PC
0.8602406,0.9718795,0.5124345,719.5357708,3450.0,0.33819,4.89044,CP
3.6942604,1.0428407,1.1278521,832.8225921,3450.0,0.33819,4.89044,CP
4.9652069,0.8566925,0.9361524,633.0580849,3450.0,0.33819,4.89044,CP
1.3059494,7.489346,1.086804,8517.9333335,5107.3,0.732116,,APC
17.2367433,3.9264923,5.529651,946.1500622,5911.15,1.1687,4.33608,PC
21.9903619,4.6034655,3.8732381,1122.3021089,5294.0,1.33417,4.14669,KP
8.8349261,9.0595904,6.2442811,6132.2553437,3303.0,1.1499799,3.84689,CP
4.7645838,3.1594083,0.9332304,855.7217275,5432.25,1.0462199,4.37517,PC
5.9693397,1.3473608,3.441038,105.5424205,6007.0,1.12993,4.37729,PC
28.0693949,1.6221344,6.0393818,154.3008171,6007.0,1.12993,4.37729,PC
2.1659522,2.9108183,1.5926216,431.2815173,6194.54,1.30635,4.28076,PC
4.7335575,5.3852666,3.2089234,930.2503519,5496.0,1.75896,3.93163,KP
2.3475051,5.4152906,2.8281222,1972.3718293,5924.0,1.20432,4.31001,PC
1.5142292,11.6042711,1.7190416,5271.4558635,6616.0,1.39196,4.2907,FP
4.5565614,11.372041,2.7966471,5389.4106193,6616.0,1.39196,4.2907,PC
8.6078603,2.6206141,3.6798697,555.0621766,5447.0,0.968149,4.39971,APC
11.714447,11.53374,3.5131822,12763.9935022,5165.0,0.885629,4.48308,KP
4.1866989,13.6762774,6.5543918,2199.8936304,6309.0,2.85361,3.62105,PC
5.4809114,8.44272,4.908,2237.0,5907.0,1.72,3.99,PC
31.6527509,3.1745,3.72,940.0,5626.0,1.0,4.44,PC
7.7517707,7.24338,3.975,4381.0,5741.0,1.27,4.24,PC
2.1449013,,3.043,6115.0,,,,APC
1.7346044,4.46251,1.084,1007.0,6850.0,1.49,4.26,PC
5.0957983,1.92318,1.772,714.0,4197.0,0.7,4.56,KP
9.1258136,0.9704787,3.173012,169.7218223,4747.13,0.750709,4.56794,PC
8.754708,3.5438108,3.4644403,1527.6748939,5888.0,0.889347,4.57,KP
15.0867738,2.0905859,2.1250291,1911.9221796,3570.0,0.471842,4.83196,PC
,2.416155,2.85547,409.3413481,6186.0,1.17357,4.37093,PC
425.4506963,2.0762333,2.9472616,4753.2829943,3261.0,0.296806,4.92925,PC
59.8473992,11.7556773,4.3696664,11392.7507656,5765.3,1.09215,4.38,CP
31.1571613,2.6946338,5.9839922,336.5990841,6317.08,1.3783,4.2542,PC
,3.5506895,5.1289452,3407.8486864,3683.0,0.515263,4.72407,KP
748.7146251,3.4308988,6.6689152,1655.3509066,5235.0,0.844852,4.5339,PC
1.2117417,12.6463,1.046,33487.0,3521.0,0.66,4.6,PC
4.6017382,17.8729,2.615,17212.0,6233.0,1.37,4.25,PC
13.414031,8.766,4.578,6670.0,5614.0,1.16,4.31,PC
1.4956727,6.10516,1.965,3708.0,4812.0,1.06,4.28,FP
14.8011934,2.44796,3.42,345.0,6138.6,1.42,4.07,PC
33.6336133,2.30517,5.352,384.0,6138.6,1.42,4.07,PC
672.6366236,2.9749826,7.4883769,423.1260918,6138.6,1.41864,4.07,PC
1.5829358,8.45955,1.64,11242.0,6047.9,0.81,4.68,PC
0.9902419,15.3849,1.405,16490.0,5643.0,1.25,4.25,APC
15.1389808,4.03127,2.71,1596.0,4448.2,0.7,4.6,PC
0.3695622,4.9835,0.446,2001.0,5661.0,0.94,4.5,APC
1.8819016,7.09086,1.162,5107.0,4704.0,0.95,4.36,FP
9.9444971,11.3375,3.171,3078.0,6576.0,2.1,3.93,PC
0.9602835,6.0323,1.497,3132.0,5708.0,1.08,4.38,FP
16.179367,10.3462,3.903,10730.0,5576.0,1.07,4.37,PC
27.035894,6.01419,3.477,3817.0,4225.0,0.66,4.62,PC
11.3689753,9.89847,5.492,5979.0,6076.0,1.31,4.26,PC
16.051106,2.5869212,1.3968229,2768.5212418,3482.0,0.419457,4.438,CP
37.4236838,1.3296571,3.3650101,737.5519387,3482.0,0.419457,4.438,CP
9.977273,0.9617288,2.2583631,459.8525479,3482.0,0.419457,4.438,CP
27.8096898,0.9491858,2.9558823,406.8232517,3482.0,0.419457,4.438,CP
2.7897577,15.2527,3.375,3360.0,5794.0,2.92,3.52,PC
16.3475547,13.2139,1.873,46329.0,3662.0,0.65,4.61,PC
4.9792822,12.0483,4.331,4376.0,6677.0,2.07,3.95,PC
0.7331156,13.8557,0.559,45524.0,3326.0,0.46,4.77,PC
9.8162989,9.90817,5.37,2369.0,5755.9,2.18,3.77,PC
8.1420107,8.96217,1.89,5380.0,6089.0,1.27,4.28938,APC
51.9120896,9.69324,4.975,15569.0,5437.0,0.86,4.55,PC
1.5342604,6.09992,3.271,1768.0,8194.0,1.7,4.28,FP
0.8406912,4.77919,1.489,2554.0,5170.0,0.95,4.42,PC
2.3206673,4.047,0.969,2935.0,4231.0,0.67,4.61,PC
13.697384,4.211945,4.783848,1061.94658,5837.0,1.10089,4.37713,FP
4.1976032,11.3523,1.971,10045.0,5617.0,1.18,4.29,PC
19.394038,10.5887,4.082,10061.0,5493.0,1.08,4.35,PC
4.0197822,9.47332,3.18,5109.0,6208.0,1.42,4.21,PC
4.2451891,7.66981,2.663,5546.0,5358.0,1.05,4.37,PC
0.7406805,6.53553,0.598,2428.0,6204.8,1.08,4.44,APC
7.0687489,14.0241,0.515,50423.0,3368.0,0.47,4.77,PC
1.598803,15.4905,2.438,14208.0,9488.0,1.32,4.58,PC
5.0826878,19.0027,5.11,7327.0,6743.0,2.42,3.83,PC
20.3158735,17.8657,5.276,39235.0,5725.0,0.91,4.53,PC
48.2590904,7.87933,6.299,6743.0,5936.0,0.85,4.61,CP
3.568141,2.0483578,1.4556337,906.9993541,4015.0,0.577735,4.61505,PC
3.1642475,10.4341,1.115,2330.0,6975.0,2.02,4.01,PC
49.5355004,10.5617,8.483,5687.0,6173.0,1.33,4.26,PC
2.8583729,16.0985,1.236,11829.0,5537.0,1.19,4.27,PC
2.3404152,13.0087,2.522,11265.0,6686.0,1.33,4.34,PC
1.9639208,12.0421,1.467,30553.0,3914.3,0.71,4.52,PC
66.9954225,11.7213,2.024,5477.0,6078.0,1.51,4.14,PC
65.5580424,5.53264,4.167,6381.0,4340.0,0.74,4.54,PC
4.2885021,11.61,1.427,4402.0,5937.5,1.75,3.99,PC
2.4596079,4.09395,2.168,2195.0,5340.0,0.92,4.48,PC
1.9271521,13.364,1.201,58745.0,3516.0,0.55,4.7,PC
8.6729683,2.28271,2.9598885,724.6732153,5384.0,0.91,4.54758,PC
22.5682711,2.479501,4.9745502,869.846616,5384.0,0.852304,4.54758,PC
2.5604496,1.60134,1.339,423.0,4679.0,0.77,4.54,PC
1.7911016,7.0726104,1.3192751,12254.9439752,3718.0,0.636647,4.62057,PC
17.7456043,2.44767,2.675,1203.0,4526.0,0.72,4.57,PC
0.7312783,1.7324,1.289,322.0,5508.0,0.97,4.45,PC
0.9082202,5.31602,1.461,605.0,8482.0,2.18,,APC
4.18142,14.794,4.43,7013.0,6293.8,1.76,4.04,PC
3.0513298,11.1893597,1.4911246,23465.9068147,3937.0,0.653572,4.60668,PC
4.1279985,15.1533,1.698,3450.0,5865.0,1.23,4.28,APC
8.6000492,3.12511,3.059,639.0,6920.0,1.42,4.31183,PC
3.3206355,3.01837,4.732,667.0,5768.0,1.33,4.21,PC
3.8143009,1.1147163,1.3793952,457.7909152,3625.0,0.504068,4.7833,CP
21.0562422,5.1947988,4.4190398,2640.3371988,5376.0,0.950465,4.45068,PC
9.6994666,9.5295926,15.7960068,512.9617961,4696.0,4.2105899,4.438,CP
2.817627,3.22711,1.455,868.0,6320.6,1.17,4.4,FP
17.3840061,1.69425,3.932,561.0,5228.2,0.82,4.56,PC
15.9669794,6.72555,3.514,2229.0,5888.0,1.55,4.08,PC
2.2775983,4.16351,1.3,1131.0,6320.0,1.3,4.31,PC
3.1084574,13.2168,2.534,9902.0,6024.0,1.3,4.26,PC
5.2729668,2.56914,3.738,1177.0,5294.0,0.81,4.58,PC
4.0863647,13.1374,2.213,4671.0,5969.0,1.8,3.96876,PC
40.3833862,2.03391,2.345,6555.0,3236.0,0.25,4.98108,PC
47.0196372,3.1012834,5.8659335,1251.7456152,5249.18,0.877877,4.68369,PC
1.4182984,9.60116,0.654,2124.0,9267.0,1.75,4.32,PC
4.9131459,7.84064,1.25,4488.0,5999.0,1.12,4.38,FP
2.8862017,1.71911,0.487,412.0,4269.0,0.64,4.65,PC
2.8637988,7.75857,2.746,266.0,9416.0,4.62,3.49,PC
14.7595601,7.3454534,5.5790065,16406.5561433,4708.0,0.569838,4.80336,PC
3.1290476,16.9082331,3.409295,13426.2063185,5585.0,1.4505399,4.11064,KP
2.993282,21.7455581,2.5766956,14780.3009546,6343.0,1.58601,4.13783,KP
3.3777419,13.6239337,2.8147435,17290.4349881,5080.0,1.0408,4.33326,KP
2.4651801,17.0861139,3.5668145,11993.572763,6848.0,1.51554,4.25,KP
4.4626647,13.3934403,3.0802705,7983.8270519,7587.0,1.3951401,4.39508,KP
719.0381327,16.6333557,5.4244096,4851.4092337,5709.6,1.4981,3.53,PC
5.8497196,2.71286,3.458,507.0,6009.6,1.35,4.22,PC
1064.700399,4.45158,3.285,1294.0,6009.6,1.35,4.22,PC
2.1376682,15.7532,1.879,8819.0,5806.0,1.6,4.05,KP
10.5137924,3.1867,2.275,1611.0,4942.0,0.77,4.58,PC
3.7570477,1.41479,1.938,340.0,5263.0,0.83,4.56,PC
61.5555962,2.1796,6.996,182.0,6298.0,1.8,4.02,PC
2.6667526,3.01006,2.594,190.0,6173.0,2.18,3.83,FP
13.2341261,7.3853255,2.3705157,18389.5092472,5025.0,0.548929,4.88331,KP
15.3573522,13.3280613,3.5894467,21072.3970721,5462.0,0.915391,4.49258,KP
,8.964682,20.5949466,4156.2818203,6181.58,1.36797,4.23853,KP
8.7201675,2.35848,3.11,957.0,5443.0,0.85,4.56,PC
52.7993058,2.3982714,6.11948,541.2696023,5409.22,1.02101,4.46229,PC
17.4757465,1.4862817,4.6911418,163.268484,5409.22,1.02101,4.46229,PC
4.4563756,2.98505,3.316,308.0,5658.0,1.8,3.93,PC
5.5334128,2.57273,6.74,169.0,10409.0,2.28,4.15,PC
0.8118915,6.54453,0.909,1245.0,6019.0,1.71,4.02,PC
13.1689848,11.4366,7.607,2592.0,6282.0,2.2,3.84,PC
4.6504794,18.8371,5.051,6221.0,6274.0,2.34,3.79,PC
2.8120379,9.95975,1.647,11880.0,6004.1,0.91,,PC
3.4747684,16.2878,3.054,4548.0,6572.0,1.65,4.14,PC
6.403011,7.96127,5.82,3868.0,5713.3,1.53,,PC
6.3962557,5.10457,2.826,2257.0,5847.0,1.13,4.36,PC
12.1252851,15.2955,6.998,2706.0,4951.0,2.39,,APC
1.996071,1.947951,5.910879,352.76672,6636.0,0.975121,4.60452,FP
36.6892187,9.1862,6.446,7413.0,6647.0,1.12,4.49,PC
12.7617794,16.8306,4.223,26352.0,6305.0,1.06,4.48,PC
2.253174,11.9013,1.118,81734.0,3340.0,0.33,4.9,PC
7.6253466,9.43868,6.702,2810.0,5408.0,2.19,3.73,PC
21.8153374,3.96837,4.087,2502.0,5399.0,0.87,4.53,PC
2.202258,11.2703,1.046,48647.0,3388.0,0.52,4.72,APC
1.0092447,11.8411,1.472,7501.0,5491.0,1.34,4.17,PC
7.9039906,9.39901,3.996,3040.0,5797.0,1.79,3.95,PC
7.1554749,19.6737,2.213,1811.0,6919.0,2.78,3.73,APC
1.5852089,5.77903,1.137,450.0,11678.0,2.74,4.05,PC
32.3766006,3.6771515,3.8827521,52579.8740908,50000.0,0.147,5.80276,APC
777.0516742,1.3396102,4.3877266,7211.9264886,50000.0,0.147,5.80276,PC
60.6825768,16.0883,3.983,8480.0,5918.0,1.48,4.13,PC
4.8510805,17.8341,3.132,9714.0,5578.5,1.9,,PC
1.102219,16.2877,1.538,4361.0,7469.0,2.51,3.87,PC
2.8371938,18.3031,1.904,15303.0,7980.0,1.54,4.35,APC
2.1125062,,1.228,5858.0,,,,PC
4.6745746,13.7841,8.627,1731.0,5759.0,3.8,3.29,PC
3.3505745,11.4859,4.633,3685.0,6940.0,2.21,3.93,PC
4.1560086,7.19145,2.954,2503.0,6056.0,1.55,4.11,PC
1.3821651,17.6176,2.435,9250.0,7662.0,1.94,4.12,PC
4.4264918,14.8697,6.059,3584.0,6231.0,2.46,3.74,PC
216.24584,18.5681404,1.0703729,5045.1950681,7053.0,1.59688,4.22463,FP
7.4156006,16.1132,2.76,12272.0,6446.0,1.5,4.21,PC
1.8471592,,1.958,6589.0,,,,PC
1.1838059,11.623,1.307,4487.0,7433.0,1.68,4.22,PC
5.3590843,4.36817,2.477,3018.0,4845.0,0.81,4.52,PC
2.2215349,,2.869,3539.0,,,,FP
17.0548288,9.80945,4.555,5295.0,5769.0,1.38,4.17,PC
2.7945508,13.7026,2.978,8242.0,6345.0,1.56,4.15,PC
8.6145655,12.146,4.84,6195.0,6467.0,1.38,4.28,PC
2.4425105,,2.964,5639.0,,,,PC
3.2396607,,2.42,6158.0,,,,PC
18.3841259,2.1505216,3.4924479,1010.0989222,4356.0,0.681407,4.60471,PC
35.9432773,2.7375059,2.7244261,1178.967443,4356.0,0.681407,4.60471,PC
8.8182594,13.1872,2.169,5493.0,6052.0,1.84,3.96,PC
7.0634276,11.2092,2.056,5286.0,6354.0,1.34,4.28,PC
3.424993,,2.134,6276.0,,,,PC
4.6351977,15.825,3.856,11113.0,5691.0,1.57,4.05,PC
3.0436916,,2.414,8182.0,,,,FP
0.8738186,10.2138,1.229,5487.0,5838.0,1.29,4.24,APC
18.9438583,10.0797,4.108,12167.0,5583.0,0.95,4.47,PC
8.8691255,,1.588,10597.0,,,,APC
37.8016862,6.55527,3.788,1734.0,6783.0,1.61,,PC
2.5933417,15.3451,3.253,9482.0,6258.1,1.57,,PC
9.531366,2.24794,1.673,916.0,4504.0,0.72,4.58833,CP
51.6991421,2.45531,4.371,1339.0,4504.0,0.72,4.58833,CP
53.746482,3.263156,5.592988,1557.541816,4504.0,0.842645,4.58833,FA
84.83869,2.03857,5.194,1020.0,4504.0,0.72,4.58833,CP
3.1739167,17.4128,3.65,2669.0,7099.0,3.17,3.64,PC
0.9739887,21.8604,1.594,2904.0,7357.0,1.95,4.08,FP
0.3075961,17.2274,0.49,124509.0,3257.0,0.37,4.86,PC
2.6414334,13.6255,2.508,19204.0,5753.0,1.06,4.4,PC
21.7276636,8.18265,2.924,43934.0,3437.0,0.4,4.83,PC
3.2966077,14.8596,3.965,4963.0,6259.0,2.12,3.87,PC
3.3683989,13.3562,4.63,3874.0,6902.0,2.41,3.85,PC
2.9650741,,2.412,6279.0,,,,PC
8.8204144,11.5324,7.63,4100.0,5672.0,2.07,3.81,PC
35.9993588,2.2253394,4.1814011,1086.7362497,4316.7,0.651075,4.60858,PC
1.8715209,1.0618157,1.0213466,255.7891339,4316.7,0.651075,4.60858,PC
1.2433877,8.07577,1.65,2757.0,6488.0,1.47,4.22,PC
5.3295884,,3.713,5530.0,,,,PC
1.4716633,21.4506,1.23,9168.0,5298.0,1.07,4.34,PC
3.8282053,11.9804,3.891,4275.0,6455.0,2.05,3.93,PC
3.5899561,18.0461,3.434,3727.0,6224.0,2.87,3.6,PC
10.6185545,12.568,1.537,10466.0,5925.9,1.19,4.32,PC
5.6897753,,4.153,6064.0,,,,PC
1.2529962,19.179,1.083,14080.0,4220.0,0.75,4.51,FP
5.4149624,16.1825,1.24,4028.0,7979.0,2.75,3.84,PC
3.8850223,11.9861,1.209,6113.0,7162.0,1.48,4.3,PC
4.3239329,1.5008877,1.5783127,977.2224915,3782.0,0.473141,4.438,PC
10.1775475,1.5705443,2.0401655,943.2876093,3782.0,0.473141,4.438,PC
5.1879527,14.8534,5.979,3524.0,6617.0,2.9,3.66,PC
2.4141149,5.83132,1.329,10760.0,3438.0,0.61,4.64,PC
6.5433068,16.0666,3.114,26297.0,5295.0,1.07,4.34,PC
1.1376981,2.77467,1.02,1217.0,4244.0,0.74,4.52,PC
0.5289141,6.67772,1.087,2503.0,5739.6,1.34,4.2,PC
23.2471066,13.9025,2.031,12754.0,5839.1,1.01,4.45,PC
28.4664618,9.21955,5.958,4267.0,5888.0,1.54,4.09,PC
1.3473988,9.67861,0.444,11164.0,3576.0,0.64,4.6158,PC
1.3432587,3.99294,1.534,2215.0,5031.1,0.87,4.48,PC
2.6520679,11.2606,1.53,126188.0,3247.0,0.34,4.88,CP
19.2879579,1.7145308,2.1841643,4773.5508832,3075.0,0.229824,4.438,CP
0.8818115,9.47171,1.558,2067.0,6571.0,2.14,3.91,PC
7.1467369,3.63858,3.913,1157.0,6252.0,1.15,4.4,PC
3.1875721,,1.825,4278.0,,,,PC
27.6174987,3.92928,4.509,2176.0,5469.0,0.9,4.51,PC
8.8600515,9.20623,2.493,10563.0,5481.0,0.97,4.45,PC
3.8949005,2.15693,2.171,1071.0,4718.0,0.67,4.66,PC
1.9299641,11.758,0.37,26801.0,3554.0,0.46,4.78,PC
1.1838063,9.29553,1.233,1853.0,8996.0,2.11,4.14,PC
3.338577,11.9188,3.519,3620.0,7482.0,2.13,4.02,PC
8.8922064,,3.709,5250.0,,,,PC
0.83707,2.98849,2.497,2745.5,3776.0,0.52,4.72,FP
3.0825102,10.2259,3.708,4011.0,6001.8,1.69,,PC
3.8285502,12.7621,5.248,2531.0,7075.0,2.8,3.74,PC
8.6393678,8.17498,2.325,22505.0,3468.0,0.56,4.68,PC
5.3913891,4.28654,1.995,4086.0,5179.0,0.71,4.68,PC
736.5528811,3.13923,4.735,1432.0,5659.0,0.86,4.57,FP
3.2509657,12.8297161,3.2261161,7218.2612358,5757.0,1.49959,4.09896,KP
12.9228111,2.1004549,1.5980207,8723.2564459,3166.0,0.223377,5.02476,PC
13.723753,7.707781,2.3593878,3129.0813648,6374.4,1.34911,4.28178,PC
1.7497746,15.5589079,1.8691036,29973.7051609,5087.0,0.856841,4.50322,KP
3.4375711,15.0290201,3.9255437,10435.0708429,5874.0,1.43119,4.15198,PC
0.53079,,1.238,1113.07,3788.4,,4.87,FP
1.917096,3.5741192,1.0402081,4017.0792074,3653.0,0.523126,4.71723,PC
23.5367004,3.3862,5.715,443.0,7487.0,1.69,4.22,PC
2.7547949,3.7424744,2.2653165,1434.2026954,5531.0,0.977544,4.44591,PC
0.6257352,9.1590642,0.8361985,13403.1636987,3718.0,0.593043,4.6571,FP
4.2422767,14.4051573,2.8605497,4728.4740947,6223.0,1.92379,3.94893,PC
2.9944941,15.498003,3.621007,2479.3671334,7465.0,3.0202899,3.71,PC
,10.7825,4.281,15884.0,4122.8,0.84,4.4,PC
6.8434236,2.93142,3.179,767.0,6060.0,1.14,4.38,PC
5.2169076,2.0097,2.299,334.0,5966.0,1.1,4.39,PC
2.7384363,10.4314,3.018,871.0,4964.0,3.56,,PC
12.8650769,1.90058,3.979,1070.0,5031.0,0.81,,FA
3.2607791,3.18123,3.152,574.0,5975.0,1.39,4.19,PC
5.1794403,5.8283,4.628,796.0,5946.0,2.21,3.78,PC
14.7126653,2.08605,3.56,305.0,6156.0,1.34,4.25,PC
10.5739387,4.60829,3.484,493.0,9088.0,2.3,,PC
1.1976555,1.53572,1.257,303.0,5598.9,0.91,4.52,PC
